utgdag;kaupverd;nuvirdi;ist120;ibm2;ib2m2;ib3m2;rism2;bilskurm2;geymm2;two_livunits;two_storey;storeys_3;age_studull;not_concrete;stud1house;bath_fixtures;fjbilsk;lodpflm;landratio;innig_factor;utig_factor;fjarmalastofnunselur;hverfi;gata
13/12/2014;14300;14246;1126;100.6;0;0;0;0;33.5;0;1;0;79;1;1;2;0;123;0.166;0.74;0.67;1;6020;0
11/12/2016;19100;19079;1126;97.7;0;0;0;0;0;0;0;0;79;1;1;2;0;198;0.268;0.85;0.72;0;6020;0
30/04/2014;42000;41168;1111;179;89.5;0;0;26;0;0;1;0;40;0;1.057;6;0;459;0.62;1;1;0;6020;0
24/04/2016;21900;21900;1126;132.2;0;0;0;19.2;4.3;0;0;1;69;0;1;3;0;231;0.312;0.85;0.94;0;6020;0
26/08/2016;22300;21991;1126;139.5;19.5;0;0;0;0;0;1;0;68;0;1;2;0;417;0.564;0.94;0.94;0;6020;0
17/09/2015;20000;19648;1126;132.2;0;0;0;19.2;4.3;0;0;1;68;0;1;3;0;231;0.312;0.85;0.94;0;6020;0
11/03/2016;22500;21992;1126;95.4;0;0;0;0;7.6;0;0;0;79;0;1;2;0;404;0.546;0.73;1;0;6020;0
17/11/2015;26700;26672;1111;114.6;0;0;0;0;0;0;0;0;73;0;1.074;2;0;408;0.551;0.81;0.89;0;6020;0
17/12/2016;22000;22000;1126;100.5;0;0;0;0;0;0;0;0;67;0;1;2;0;211.5;0.286;1;1;0;6020;0
17/12/2016;30000;30000;1126;132.5;0;0;0;28;0;0;1;0;67;0;1;2;0;308.5;0.417;1;1;0;6020;0
16/06/2016;26200;25671;1126;97.9;0;0;0;0;0;0;0;0;52;0;1;4;0;223;0.301;1;1;0;6030;0
16/06/2016;55000;54231;1111;143.8;0;0;0;56;0;0;0;0;42;0;1;4;0;757;1.023;1.17;1;0;6030;0
21/05/2017;35500;34825;1126;130.6;0;0;0;0;37.8;0;1;0;52;1;1;2;0;357;0.482;0.91;1;0;6030;0
26/06/2016;63000;62408;1111;247.2;34.1;0;0;32.8;0;0;0;1;38;0;1.165;6;0;770;1.041;1.16;1.14;0;6030;0
02/12/2017;50000;49327;1111;138.6;0;0;0;32;0;0;0;0;43;0;1.219;2;0;750;1.014;0.89;1;0;6030;0
22/09/2018;57000;56273;1111;109.6;0;0;0;32.8;0;0;0;0;45;0;1.108;2;0;765;1.034;1.04;1;0;6030;0
31/05/2019;58100;57867;1111;154.1;0;0;0;36;0;0;0;0;47;0;1.188;4;0;937;1.266;1.11;1;0;6030;0
28/02/2014;35200;35037;1111;174;54;0;0;0;0;0;0;1;14;0;1.182;4;0;600;0.811;1;1;0;6030;0
21/04/2017;79000;78391;1111;240.5;99.5;0;0;48.4;0;0;1;0;39;0;1.263;5;0;770;1.041;1.17;1.31;0;6030;0
11/01/2015;12500;12395;1126;59.4;0;0;0;0;0;0;0;0;66;1;1;2;0;244;0.33;0.89;0.67;0;6030;0
14/01/2015;39700;39700;1111;136;0;0;0;36;0;0;0;0;43;0;1.222;3;0;750;1.014;1;0.96;0;6030;0
29/11/2015;42000;40647;1111;148.5;0;0;0;47.7;0;0;0;0;42;0;1.141;4;0;750;1.014;1;1;0;6030;0
06/03/2015;33350;32529;1126;115.4;0;0;0;32;10.7;0;1;0;58;0;1;2;0;366;0.495;1;1;0;6030;0
14/12/2017;24900;24564;1126;95.8;95.8;0;0;0;0;0;0;0;46;0;1;2;0;252;0.341;1.26;1.11;0;6030;0
17/04/2019;62000;61753;1126;241.7;15.7;107;0;40;0;0;0;1;63;0;1;3;0;462;0.624;0.86;1.09;0;6030;0
14/10/2015;26000;25972;1126;111.5;111.5;0;0;28;0;0;0;0;57;0;1;2;0;300;0.405;0.93;0.96;0;6030;0
07/08/2016;35500;34868;1121_1123;104.8;0;0;0;0;0;0;0;0;22;0;1;3;0;143;0.193;1.04;1.11;0;6030;0
15/06/2018;60900;60663;1111;179.3;0;0;0;0;5;0;1;0;8;0.5;1.283;4;0;893.6;1.208;1;1;0;6030;0
18/11/2016;70000;68694;1111;189.6;0;0;0;45;0;0;0;0;38;0;1.169;3;0;784;1.059;1.26;1.37;0;6030;0
11/01/2015;23300;23246;1121_1123;126.4;0;0;0;0;0;0;1;0;42;0;1;3;0;354;0.478;1;1;0;6030;0
14/12/2017;49100;48438;1126;145;0;0;0;34.4;77.7;0;0;0;46;0;1;2;0;498;0.673;1.11;1.05;0;6030;0
23/02/2014;31400;31338;1111;105.4;0;0;0;27.2;9.5;0;0;0;50;1;1.062;2;0;698;0.943;1.04;1;0;6030;0
24/09/2017;55500;55063;1111;144.8;0;0;0;35.1;0;0;0;0;45;0;1.313;3;0;900;1.216;1.07;1;0;6030;0
17/07/2015;42200;41324;1126;138.4;0;0;0;28;65.4;0;1;0;58;0;1;2;0;361;0.488;0.79;0.98;0;6030;0
25/02/2018;65000;64864;1111;252.2;59.3;0;0;30.4;0;0;0;1;54;0;1.063;5;0;635;0.858;1.01;1;0;6030;0
02/04/2015;29000;28428;1111;189.2;94.6;0;0;0;0;0;1;0;65;0;1.046;3;0;600;0.811;0.81;1;0;6030;0
01/12/2017;37600;36212;1121_1123;117.2;0;0;0;0;0;0;1;0;42;0;1;3;0;360;0.486;1.06;1;0;6030;0
23/08/2015;26900;24210;1126;111.5;111.5;0;0;28;0;0;0;0;57;0;1;2;0;300;0.405;0.93;0.96;0;6030;0
21/07/2016;46500;46085;1111;140.2;0;0;0;0;0;0;0;0;52;0;1.17;3;0;697;0.942;1;1;0;6030;0
03/04/2019;62900;62386;1111;140.2;0;0;0;0;0;0;0;0;55;0;1.17;3;0;697;0.942;1;1;0;6030;0
16/03/2019;45500;45162;1126;138.4;0;0;0;28;65.4;0;1;0;62;0;1;2;0;361;0.488;0.79;0.98;0;6030;0
01/12/2019;42300;42152;1126;154.8;0;0;0;34;0;0;1;0;54;0;1;2;0;478;0.646;0.98;1;0;6030;0
09/09/2016;40000;39972;1111;141.8;0;0;0;37.5;0;0;0;0;42;0;1.205;2;0;750;1.014;1.19;1;0;6030;0
11/01/2018;54500;54378;1111;215.6;40.5;0;0;0;0;0;0;1;52;0;1.02;3;0;621;0.839;1.06;1;0;6030;0
03/10/2015;36300;36275;1111;145.3;0;0;0;32;0;0;0;0;42;1;1.118;2;0;743;1.004;1;1;0;6030;0
02/11/2018;54700;53197;1111;166;39.1;42.2;0;0;0;0;0;1;39;1;1.106;3;0;396;0.535;1;1;0;6030;0
29/04/2017;38500;37537;1121_1123;142.6;0;0;0;0;0;0;1;0;43;0;1;4;0;412;0.557;1.06;1;0;6030;0
10/03/2016;29700;29376;1121_1123;85.2;0;0;0;35.3;8.6;0;0;0;43;0;1;2;0;463;0.626;1.02;1;0;6030;0
26/11/2014;26300;25919;1126;132.5;0;0;0;30.6;0;0;0;0;49;0;1;2;0;400;0.541;1;1;0;6030;0
02/04/2015;41000;40406;1111;236;0;0;0;29.4;0;0;1;0;56;0;1.05;4;0;600;0.811;0.86;1;0;6030;0
01/05/2016;52500;52131;1111;137.5;0;0;0;32.4;0;0;0;0;20;0;1.089;3;0;660;0.892;1.07;1.22;0;6030;0
17/05/2014;24412;21760;1121_1123;117.2;0;0;0;0;0;0;1;0;39;0;1;3;0;360;0.486;1.06;1;0;6030;0
10/12/2015;26000;25902;1126;104.2;0;0;0;0;9.4;0;0;0;20;0;1;2;0;400.1;0.541;1;1;0;6030;0
07/06/2015;24800;22522;1121_1123;106.1;0;0;0;0;0;0;0;0;44;0;1;2;0;517;0.699;1;1;0;6030;0
10/08/2017;34500;34488;1126;104.2;0;0;0;0;9.4;0;0;0;22;0;1;2;0;400.1;0.541;1;1;0;6030;0
05/07/2014;37500;37397;1111;154.6;0;0;0;31;0;0;1;0;52;0;1.191;3;0;633;0.855;0.94;1;0;6030;0
18/05/2019;56500;55690;1122_1125;262.7;116.2;0;0;31.3;62.5;0;1;0;40;0;1;5;0;701;0.947;0.9;1.22;0;6030;0
13/07/2018;74000;73456;1111;247.2;34.1;0;0;32.8;0;0;0;1;40;0;1.165;6;0;770;1.041;1.16;1.14;0;6030;0
11/10/2018;62700;62528;1111;141.3;0;0;0;56.2;0;0;0;0;43;1;1.165;2;0;796;1.076;1.11;1;0;6030;0
07/06/2015;33000;32896;1111;95.7;0;0;0;36;0;0;0;0;42;1;1.038;2;0;735;0.993;1.04;0.98;0;6030;0
30/03/2017;55100;54362;1111;142.2;0;0;0;35.2;23.3;0;0;0;43;1;1.124;2;0;640;0.865;1.17;0.95;0;6030;0
31/03/2019;61500;61500;1111;198.3;81;0;0;27.2;0;0;1;0;56;1;1.102;4;0;553;0.747;0.94;0.96;0;6030;0
23/02/2017;31200;29859;1121_1123;97.6;0;0;0;0;0;0;0;0;47;0;1;2;0;467;0.631;1.11;0.89;0;6030;0
06/06/2019;40000;39917;1121_1123;126.2;0;0;0;0;0;0;1;0;45;0;1;3;0;335;0.453;1.11;1;0;6030;0
29/11/2017;40000;39859;1121_1123;135;0;0;0;0;5.2;0;1;0;40;0;1;4;0;242;0.327;1.02;1.03;0;6030;0
24/08/2018;43000;42417;1121_1123;135;0;0;0;0;5.2;0;1;0;41;0;1;4;0;242;0.327;1.02;1.03;0;6030;0
10/08/2016;30500;30478;1121_1123;163.1;43.8;0;0;0;0;0;1;0;44;1;1;3;0;513;0.693;0.96;1;0;6030;0
13/08/2016;32900;32818;1121_1123;127.7;0;0;0;0;0;0;1;0;43;0;1;3;0;383;0.518;1;1;0;6030;0
02/09/2018;63000;62151;1122_1125;287.6;144;0;0;28.2;0;0;1;0;39;0;1;5;0;698;0.943;1.07;1.11;0;6030;0
28/08/2014;40020;40337;1122_1125;126.3;0;0;0;32.9;0;0;0;0;8;0.5;1;2;0;693;0.936;1;1;0;6030;0
28/01/2015;28400;28400;1121_1123;166.8;55.6;0;0;0;0;0;0;1;57;0;1;3;0;448;0.605;0.91;1;0;6030;0
13/04/2019;25000;24836;1126;97;0;0;0;0;0;0;0;0;60;0;1;2;0;318;0.43;0.96;1;0;6030;0
28/07/2017;39000;38593;1126;138.4;0;0;0;28;65.4;0;1;0;60;0;1;2;0;361;0.488;0.79;0.98;0;6030;0
14/01/2018;27000;26747;1126;106.4;0;0;0;0;13.2;0;0;0;59;0;1;2;0;383;0.518;0.8;1;0;6030;0
26/07/2017;23200;22923;1126;97;0;0;0;0;0;0;0;0;58;0;1;2;0;318;0.43;0.96;1;0;6030;0
08/03/2017;31900;31823;1121_1123;126.4;0;0;0;0;0;0;1;0;43;0;1;2;0;335;0.453;1.04;1;0;6030;0
07/03/2014;40000;39772;1121_1123;121.6;0;0;0;29.1;0;0;0;0;14;0;1;3;0;463;0.626;1;1;0;6030;0
09/07/2015;19000;18871;1126;89.6;0;0;0;0;0;0;0;0;56;1;1;2;0;237;0.32;1.04;0.94;0;6030;0
19/04/2015;26700;26662;1121_1123;111.2;0;0;0;0;55.6;0;1;0;56;0;1;3;0;401;0.542;0.78;1;0;6030;0
19/09/2019;60000;60000;1111;151.1;46.1;0;0;0;0;0;1;0;63;1;1.035;4;0;563;0.761;0.93;1;0;6030;0
24/03/2016;29700;29351;1126;130.5;0;0;0;0;6.3;0;1;0;52;0;1;3;0;351;0.474;1;1;0;6030;0
05/12/2018;31000;30565;1126;96;0;0;0;0;19.2;0;0;0;57;0;1;2;0;293;0.396;0.8;1;0;6030;0
08/06/2018;45500;45179;1121_1123;142.5;0;0;0;0;0;0;1;0;47;1;1;3;0;349;0.472;1;1;0;6030;0
18/05/2014;12900;12641;1126;83.1;83.1;0;0;0;0;0;0;0;59;0;1;2;0;278.9;0.377;0.78;1;0;6030;0
27/01/2019;42500;41717;1121_1123;106.1;0;0;0;0;0;0;0;0;48;0;1;2;0;517;0.699;1.04;1;0;6030;0
06/07/2019;25400;25400;1126;83.1;83.1;0;0;0;0;0;0;0;64;0;1;2;0;278.9;0.377;0.78;1;0;6030;0
26/07/2019;39000;38907;1121_1123;127.7;0;0;0;0;0;0;1;0;46;0;1;4;0;383;0.518;1.02;1;0;6030;0
29/10/2017;65000;60500;1122_1125;262.7;116.2;0;0;31.3;62.5;0;1;0;39;0;1;5;0;695;0.939;0.91;1.22;0;6030;0
12/05/2017;26000;25934;1126;105.5;0;0;0;28;0;0;1;0;70;0.5;1;2;0;308;0.416;1.11;0.8;0;6030;0
16/12/2015;31000;30941;1126;156.1;23.4;0;0;0;6.9;0;0;1;50;0;1;2;0;385;0.52;0.88;1;0;6030;0
22/11/2015;31000;29885;1121_1123;163.1;43.8;0;0;0;0;0;1;0;43;1;1;2;0;513;0.693;0.98;1;0;6030;0
30/09/2015;28700;26995;1121_1123;117.8;0;0;0;0;0;0;0;0;42;0;1;3;0;490;0.662;1.07;1;0;6030;0
01/09/2018;34000;33789;1121_1123;106.1;0;0;0;0;0;0;0;0;46;0;1;2;0;515;0.696;1;1;0;6030;0
05/02/2015;26000;26000;1121_1123;126.4;0;0;0;0;0;0;1;0;41;0;1;3;0;335;0.453;1.02;1;0;6030;0
29/06/2014;20000;19986;1126;97.4;97.4;0;0;0;0;0;0;0;53;1;1;2;0;300;0.405;0.81;1;0;6030;0
09/09/2015;27500;27291;1111;202.8;52;0;0;0;0;0;0;1;50;1;1.21;4;0;520;0.703;0.81;0.96;0;6030;0
27/06/2018;40000;39701;1121_1123;122;0;0;0;0;0;0;1;0;44;0;1;2;0;245;0.331;1.02;0.94;0;6030;0
11/05/2017;30000;29574;1121_1123;166.8;55.6;0;0;0;0;0;0;1;59;0;1;4;0;448;0.605;0.88;1;0;6030;0
10/06/2017;48800;48409;1111;163.4;0;0;0;0;15.9;0;1;0;58;0;1.083;3;0;615;0.831;1;1;0;6030;0
20/11/2019;62000;62000;1111;136.6;0;0;0;36;0;0;0;0;46;0;1.147;2;0;874;1.181;1.04;1;0;6030;0
04/05/2016;30800;30641;1111;171.6;36.2;0;0;27.6;0;0;1;0;66;1;1.055;2;0;637;0.861;0.78;0.93;0;6030;0
01/01/2014;34000;32892;1111;133.2;0;0;0;32.7;0;0;0;0;43;0;1.302;2;0;750;1.014;1;1;0;6030;0
13/01/2019;65000;61092;1111;215.4;92.2;0;0;0;31;0;1;0;61;1;1.052;4;0;560;0.757;0.85;0.93;0;6030;0
23/04/2015;47500;46581;1111;162.3;0;0;0;35.7;0;0;0;0;44;1;1.126;2;0;750;1.014;1.04;1.07;0;6030;0
20/10/2018;65000;64579;1111;226.7;63.3;0;0;53.2;0;0;1;0;68;0;1.031;4;0;1522;2.057;0.93;0.93;0;6030;0
09/11/2018;35000;34542;1126;114.2;0;0;0;0;10.5;0;0;0;63;0;1;2;0;340;0.459;0.91;1;0;6030;0
17/04/2018;36000;35888;1121_1123;126.4;0;0;0;0;0;0;1;0;45;0;1;4;0;354;0.478;1.06;1;0;6030;0
22/03/2018;46500;45641;1121_1123;128.2;0;0;0;21.2;6.3;0;1;0;41;0;1;4;0;352;0.476;0.97;1.14;0;6030;0
10/06/2017;54500;54336;1111;183.4;0;0;0;36.7;21.4;0;0;1;62;0;1.128;5;0;713;0.964;0.81;0.96;0;6030;0
17/03/2017;31500;31355;1111;122.7;0;40;0;0;36;0;1;0;64;1;1.134;4;0;416;0.562;0.79;0.89;1;6030;0
23/02/2014;29300;28712;1126;186.6;27.2;0;0;0;5.5;0;0;1;48;0;1;3;0;547;0.739;1;1;0;6030;0
17/11/2017;51000;50047;1111;141;0;0;0;37.9;0;0;0;0;43;1;1.152;4;0;735;0.993;1.07;1;0;6030;0
15/05/2015;20500;20500;1126;89.2;28;0;0;0;8.9;0;1;0;49;0;1;2;0;236;0.319;1;1;0;6030;0
01/12/2017;27500;27500;1111;128.5;0;0;0;0;70.8;1;0;0;65;1;1.042;2;0;600;0.811;1;1;0;6030;0
06/09/2018;56000;55724;1111;127;0;0;0;40.5;13.7;0;0;0;60;1;1.672;4;0;558;0.754;1;1;0;6030;0
16/03/2017;21400;21330;1126;82;0;0;0;0;0;0;0;0;56;1;1;2;0;226;0.305;0.81;0.89;0;6030;0
07/09/2018;42900;42537;1126;146.2;0;35.8;0;0;8.4;0;1;0;67;0;1;3;0;373;0.504;1.23;1.11;0;6030;0
04/12/2014;15500;15487;1126;84.1;84.1;0;0;0;4.5;0;0;0;59;1;1;2;0;228;0.308;0.79;1;0;6030;0
06/09/2017;30000;29677;1126;115.9;0;0;0;0;7.1;0;0;0;62;1;1;2;0;332;0.449;0.8;1;0;6030;0
07/04/2015;25900;25364;1121_1123;113.3;0;0;0;0;0;0;0;0;51;0;1;2;0;599;0.809;0.96;1.11;0;6030;0
01/02/2017;55300;54156;1111;142.3;0;0;0;35.6;80;0;0;0;44;0;1.157;2;0;728;0.984;0.98;1;0;6030;0
18/12/2015;36000;35426;1121_1123;148;74.1;0;0;0;0;0;1;0;48;0;1;4;0;447;0.604;0.96;0.94;0;6030;0
25/09/2016;38500;38057;1121_1123;105.4;0;0;0;29.8;0;0;0;0;27;0;1;2;0;630;0.851;1.06;1.11;0;6030;0
18/08/2016;42500;41738;1111;186;79.7;0;0;0;0;0;1;0;58;0;1.097;3;0;615;0.831;1.07;0.94;0;6030;0
13/04/2014;22750;22669;1111;94.5;0;0;0;0;9.4;0;1;0;61;0;1.088;2;0;396;0.535;0.74;0.89;0;6030;0
14/01/2015;28800;28800;1121_1123;135;0;0;0;0;5.2;0;1;0;38;0;1;4;0;242;0.327;1.02;1.03;0;6030;0
26/01/2014;12600;12600;1126;97.4;97.4;0;0;0;0;0;0;0;53;1;1;2;0;300;0.405;0.81;1;0;6030;0
23/07/2017;44700;44395;1121_1123;110.1;0;0;0;28.3;0;0;0;0;14;1;1;2;0;620;0.838;1;1;0;6030;0
29/10/2016;29500;29377;1121_1123;121.7;0;0;0;0;0;0;1;0;45;0;1;3;0;314;0.424;1;1;0;6030;0
03/04/2019;45500;45001;1121_1123;135;0;0;0;0;5.2;0;1;0;42;0;1;4;0;242;0.327;1.17;1.03;0;6030;0
21/07/2017;52700;51353;1122_1125;116.2;0;17.9;0;29.8;0;0;0;0;22;0;1;3;0;615;0.831;1;1.22;0;6030;0
22/09/2017;59700;58455;1111;140.5;0;0;0;37.6;21.1;0;0;0;46;0;1.303;4;0;668;0.903;0.94;0.92;0;6030;0
18/03/2017;33500;32425;1126;117.4;0;0;0;0;0;0;0;0;56;0;1;2;0;290;0.392;1.07;1;0;6030;0
06/12/2014;29500;28951;1126;143;0;0;0;37.3;0;0;1;0;53;0;1;3;0;345;0.466;0.85;1;0;6030;0
11/06/2017;31000;31000;1111;115.6;0;0;0;0;20.8;0;1;0;64;1;1.082;2;0;396;0.535;0.83;0.89;1;6030;0
16/02/2020;49900;48285;1111;121.6;0;0;0;32;0;0;0;0;47;1;1.07;3;0;825;1.115;1.04;0.91;0;6030;0
07/09/2014;28500;28463;1111;122.7;0;0;0;0;37;0;1;0;61;0;1.217;2;0;416;0.562;0.79;1;0;6030;0
18/08/2019;47200;46884;1111;121.6;0;0;0;28;0;0;0;0;46;1;1.07;2;0;750;1.014;0.89;0.8;0;6030;0
23/12/2017;42200;42089;1121_1123;124.4;0;0;0;21.6;0;0;1;0;41;0;1;4;0;354;0.478;1.06;1.11;0;6030;0
03/04/2016;32300;32286;1121_1123;140;0;0;0;0;5.4;0;1;0;39;0;1;3;0;279;0.377;0.98;1;0;6030;0
06/09/2018;42560;42546;1121_1123;117.2;0;0;0;0;0;0;1;0;43;0;1;3;0;360.4;0.487;1.04;1;0;6030;0
05/07/2017;46250;45690;1121_1123;142.6;0;0;0;34.6;0;0;1;0;43;0;1;3;0;524;0.708;1.11;1;0;6030;0
03/02/2016;35000;34972;1121_1123;140;0;0;0;0;5.4;0;1;0;39;0;1;4;0;279;0.377;1.11;1;0;6030;0
13/10/2019;49500;47795;1126;146.3;0;0;0;0;20.3;0;0;0;57;0;1;2;0;313;0.423;0.94;1;0;6030;0
11/10/2014;28600;28584;1121_1123;163.1;43.8;0;0;0;0;0;1;0;42;1;1;3;0;513;0.693;0.96;1;0;6030;0
17/10/2018;46500;46489;1121_1123;145.4;0;0;0;25.2;0;0;1;0;42;0;1;3;0;454;0.614;1;1;0;6030;0
22/03/2014;34200;34200;1122_1125;116.2;0;17.9;0;29.8;0;0;0;0;19;0;1;2;0;477;0.645;0.96;1.11;0;6030;0
17/05/2018;40500;40449;1111;121.6;0;0;0;0;0;0;0;0;45;1;1.07;2;0;750;1.014;0.89;0.78;0;6030;0
29/06/2019;40500;40217;1121_1123;152.8;76.4;0;0;0;0;0;1;0;53;0;1;4;0;556;0.751;0.98;1;0;6030;0
15/04/2015;38700;37563;1111;169.8;0;0;0;0;0;0;1;0;55;0;1.085;3;0;615;0.831;1.02;1;0;6030;0
14/09/2014;34000;33297;1111;228.3;116.1;0;0;0;0;0;1;0;66;0;1.123;4;0;615;0.831;0.98;1;0;6030;0
10/08/2017;37900;37644;1121_1123;126.4;0;0;0;0;0;0;1;0;43;0;1;3;0;335;0.453;0.98;1;0;6030;0
08/11/2017;49500;48589;1121_1123;145.4;0;0;0;25.2;0;0;1;0;41;0;1;3;0;454;0.614;1;1;0;6030;0
22/11/2019;55000;54094;1121_1123;128.2;0;0;0;21.2;6.3;0;1;0;42;0;1;3;0;352;0.476;1.14;1.14;0;6030;0
14/07/2019;41500;41225;1121_1123;117.2;0;0;0;0;0;0;1;0;44;0;1;3;0;360.4;0.487;1.04;1;0;6030;0
11/03/2018;38500;38462;1121_1123;117.2;0;0;0;0;0;0;1;0;43;0;1;3;0;360.4;0.487;1.04;1;0;6030;0
07/12/2017;35000;34550;1121_1123;117.2;0;0;0;0;0;0;1;0;42;0;1;2;0;360;0.486;1.04;1;0;6030;0
31/08/2019;43500;42691;1121_1123;117.2;0;0;0;0;0;0;1;0;44;0;1;2;0;360;0.486;1.04;1;0;6030;0
22/11/2018;50500;49211;1121_1123;145.4;0;0;0;25.2;0;0;1;0;42;0;1;3;0;454;0.614;1;1;0;6030;0
03/04/2018;45000;44673;1121_1123;117.2;0;0;0;25.9;0;0;1;0;42;0;1;2;0;355;0.48;1.17;1;0;6030;0
08/08/2014;26500;26228;1121_1123;118.8;0;0;0;0;0;0;1;0;12;0;1;2;0;315;0.426;1;1;0;6030;0
13/02/2015;39000;38347;1111;136.6;0;0;0;36;0;0;0;0;42;0;1.147;2;0;874;1.181;1.04;1;0;6030;0
16/12/2017;49400;48465;1111;120;0;0;0;36;9;0;0;0;44;0;1.073;3;0;718;0.97;1.04;1;0;6030;0
17/09/2016;43500;42641;1121_1123;110.1;0;0;0;26.6;0;0;0;0;13;1;1;2;0;611;0.826;1;1;0;6030;0
06/12/2019;39000;39000;1121_1123;112.3;0;0;0;0;0;0;1;0;16;0;1;2;0;300;0.405;1;1;0;6030;0
05/07/2017;49000;49000;1111;135.8;0;0;0;32;0;0;0;0;47;0;1.193;3;0;750;1.014;1.07;1;1;6030;0
14/11/2014;51000;49812;1111;140.1;0;0;0;41.6;0;0;0;0;14;1;1.191;3;0;705;0.953;1;1;0;6030;0
01/06/2018;92000;89041;1111;223.3;0;34.6;0;53.2;0;0;1;0;46;0;1.736;4;0;911;1.231;1.07;1;0;6030;0
17/12/2016;25500;25500;1126;154.8;0;0;0;34;0;0;1;0;51;0;1;2;0;478;0.646;0.98;1;1;6030;0
24/12/2017;22000;21871;1111;160.5;18;0;0;0;0;0;1;0;68;1;1.069;2;0;560;0.757;0.8;0.94;0;6030;0
21/06/2017;36100;35615;1121_1123;126.4;0;0;0;0;0;0;1;0;44;0;1;3;0;354;0.478;1;1;0;6030;0
17/08/2016;29500;29411;1111;97.3;0;0;0;0;0;0;0;0;60;1;1.059;2;0;560;0.757;1.06;0.78;0;6030;0
10/06/2017;38000;38000;1111;134.2;0;0;0;0;16;0;0;0;68;1;1;3;0;621;0.839;0.91;1.11;0;6030;0
16/04/2015;18115;17409;1111;94.9;0;0;0;0;19.5;0;0;0;73;1;1.034;2;0;912;1.232;0.96;1;0;6030;0
05/04/2017;31800;31712;1126;151;0;0;0;0;0;0;1;0;52;0;1;2;0;564;0.762;1.07;1.03;0;6030;0
21/06/2017;31000;30481;1126;128.7;0;0;0;0;0;0;0;0;52;0;1;2;0;489;0.661;1;1.03;0;6030;0
18/05/2018;86000;85322;1111;302.4;100.8;0;0;0;0;0;0;1;71;0;1.071;7;0;765;1.034;0.89;1;0;6030;0
05/11/2014;29000;27767;1121_1123;124.4;0;0;0;21.6;0;0;1;0;38;0;1;4;0;354;0.478;1.09;1.11;0;6030;0
24/11/2017;35000;34966;1121_1123;126.4;0;0;0;0;0;0;1;0;44;0;1;3;0;354;0.478;1;1;0;6030;0
12/02/2015;30200;29789;1121_1123;145.4;0;0;0;25.2;0;0;1;0;39;0;1;4;0;454;0.614;1;1;0;6030;0
29/08/2015;34600;33933;1126;135.7;0;0;0;33.9;35.3;0;1;0;52;0;1;2;0;397.4;0.537;1;1;0;6030;0
24/11/2016;31500;31500;1121_1123;126.4;0;0;0;0;0;0;1;0;42;0;1;3;0;335;0.453;0.98;1;0;6030;0
25/02/2018;41900;41054;1121_1123;135;0;0;0;0;5.2;0;1;0;41;0;1;3;0;242;0.327;1.02;1.03;0;6030;0
09/02/2014;47000;46697;1111;149.5;26.8;0;0;41.6;0;0;1;0;47;0;1.107;2;0;810;1.095;1.21;1;0;6030;0
10/01/2020;57500;54950;1111;140.4;42;0;0;23.2;0;0;1;0;54;0;1.029;4;0;750;1.014;1.07;1;0;6030;0
18/01/2020;30000;30000;1121_1123;117.8;0;0;0;0;0;0;0;0;47;0;1;3;0;490;0.662;1;1;0;6030;0
17/04/2019;46000;45689;1121_1123;111.2;0;0;0;0;29.5;0;1;0;60;0;1;3;0;337;0.455;0.8;0.96;0;6030;0
12/03/2014;29500;29500;1111;113.8;0;0;0;0;0;0;0;0;65;1;1.069;2;0;523;0.707;1;1;0;6030;0
12/08/2015;60000;59280;1111;161.4;0;0;0;48.6;21.5;0;0;0;14;0;1.517;4;0;858;1.159;1;1;0;6030;0
18/05/2018;60000;59227;1111;173.8;52.5;0;0;32;0;0;1;0;52;0;1.134;4;0;720;0.973;1.04;0.96;0;6030;0
27/02/2020;43500;43307;1121_1123;149.7;73.6;0;0;0;0;0;1;0;51;0;1;4;0;315;0.426;1.11;1;0;6030;0
14/05/2016;32500;32081;1121_1123;149.7;73.6;0;0;0;0;0;1;0;48;0;1;4;0;320;0.432;1.02;1;0;6030;0
28/07/2018;37000;36564;1121_1123;97.6;0;0;0;0;3.2;0;0;0;48;0;1;2;0;467;0.631;1;0.89;0;6030;0
20/06/2014;13100;13022;1126;84.8;84.8;0;0;0;0;0;0;0;59;1;1;2;0;252.1;0.341;1;1;0;6030;0
10/08/2018;26600;26600;1126;84.8;84.8;0;0;0;0;0;0;0;63;1;1;2;0;252.1;0.341;1;1;0;6030;0
14/02/2019;41100;40807;1121_1123;117.2;0;0;0;0;0;0;1;0;44;0;1;3;0;360.4;0.487;1.11;1;0;6030;0
16/01/2016;36900;36842;1111;193.6;62.9;0;0;0;0;0;0;1;59;1;1.202;2;0;418;0.565;1.03;1.06;0;6030;0
21/12/2019;41900;41794;1121_1123;126.4;0;0;0;0;0;0;1;0;46;0;1;3;0;354;0.478;1.06;1;0;6030;0
22/06/2016;48000;47899;1111;140.1;0;0;0;31.5;0;0;0;0;43;0;1.337;3;0;750;1.014;1.11;1;0;6030;0
23/04/2017;28000;27376;1121_1123;80.1;0;0;0;0;0;0;0;0;47;0;1;2;0;430;0.581;1.11;0.89;0;6030;0
31/12/2014;41000;40048;1111;117.3;0;0;0;36;0;0;0;0;16;0;1;3;0;609;0.823;0.94;1.11;0;6030;0
01/01/2014;19900;18510;1126;103.2;0;0;0;0;36;0;0;0;56;0;1;2;0;182;0.246;0.78;0.89;0;6030;0
