utgdag;kaupverd;nuvirdi;ist120;ibm2;ib2m2;ib3m2;rism2;bilskurm2;geymm2;svalm2;haednr;fjibmhl;top_floor;two_storey;storeys_3;lyftuhus;age_studull;bath_fixtures;fjbilsk;lodpflm;innig_factor;nybygging;fjarmalastofnunselur;hverfi;gata
03/02/2019;18300;18293;1200;45.9;0;0;0;0;4.1;0;1;16;0;0;0;0;68;2;0;254.2;1;0;0;2080;0
11/01/2019;33300;33279;1200;121.4;0;0;0;0;3.5;3.4;2;16;0;0;0;0;41;4;0;239;1;0;0;2080;0
09/02/2019;31500;31493;1200;120.9;0;0;0;0;2.7;0;1;16;0;0;0;0;41;4;0;228;1;0;0;2080;0
10/02/2019;27900;27879;1200;90.6;0;0;0;0;6.6;4.1;3;22;0;0;0;0;50;2;0;208;1;0;0;2080;0
10/02/2019;19900;19880;1200;57.7;0;0;0;0;4.1;0;1;16;0;0;0;0;68;2;0;307.7;1;0;0;2080;0
13/02/2019;20900;20898;1200;67.1;0;0;0;0;4.1;2;2;16;0;0;0;0;68;2;0;349;1;0;0;2080;0
31/01/2019;29000;28825;1200;143.3;0;0;0;0;4.5;7.9;3;10;0;0;0;0;27;4;0;408.2;1;0;0;2080;0
10/02/2019;27700;27691;1200;91.3;0;0;0;0;5.7;4.1;3;22;0;0;0;0;50;2;0;216.2;1;0;0;2080;0
09/02/2019;26500;26494;1200;91.3;0;0;0;0;5.4;0;1;22;0;0;0;0;50;2;0;205.3;1;0;0;2080;0
07/03/2019;31500;31469;1200;117.8;0;0;0;0;3.2;3.4;2;24;0;0;0;0;41;4;0;230;1;0;0;2080;0
24/02/2019;29000;28956;1200;140.5;0;0;0;0;4.5;7.9;3;10;0;0;0;0;27;4;0;324.6;1;0;0;2080;0
10/03/2019;27500;27440;1200;89.8;0;0;0;0;4.2;5.6;1;22;0;0;0;0;50;2;0;225.3;1;0;0;2080;0
17/03/2019;18800;18799;1200;43.5;0;0;0;0;4.1;2;2;16;0;0;0;0;68;2;0;236.1;1;0;0;2080;0
08/03/2019;29000;28981;1200;143.2;0;0;0;0;3.9;10.4;1;8;0;0;0;0;27;4;0;1039;1;0;0;2080;0
16/03/2019;25300;24632;1200;103.2;0;0;0;0;3.1;10.4;2;8;0;0;0;0;27;2;0;757;1;0;0;2080;0
20/03/2019;34000;33972;1200;122;0;0;0;0;2.6;0;1;16;0;0;0;0;41;4;0;231;1;0;0;2080;0
22/03/2019;33400;33372;1200;119.5;0;0;0;0;2.6;0;1;16;0;0;0;0;41;4;0;230;1;0;0;2080;0
24/03/2019;29000;28792;1200;140.5;0;0;0;0;4.5;0;1;10;0;0;0;0;27;4;0;355.1;1;0;0;2080;0
27/03/2019;27300;27286;1200;88.5;0;0;0;0;3.5;4.1;2;22;0;0;0;0;50;2;0;206.6;1;0;0;2080;0
27/03/2019;27200;27186;1200;87.7;0;0;0;0;3.6;4.1;2;22;0;0;0;0;50;2;0;207.4;1;0;0;2080;0
06/04/2019;27900;27703;1200;88.5;0;0;0;0;5.7;4.1;3;22;0;0;0;0;50;2;0;208.8;1;0;0;2080;0
07/04/2019;25000;24996;1200;91.4;0;0;0;0;3;0;1;8;0;0;0;0;41;2;0;167;1;0;0;2080;0
18/04/2019;33800;33772;1200;120.9;0;0;0;0;2.7;0;1;16;0;0;0;0;41;4;0;234;1;0;0;2080;0
20/03/2019;27800;27761;1200;91.3;0;0;0;0;5.7;4.1;3;22;0;0;0;0;50;2;0;216.2;1;0;0;2080;0
19/04/2019;27000;26654;1200;95.4;0;0;0;0;2.8;4.6;3;22;0;0;0;0;50;2;0;317;1;0;0;2080;0
22/05/2019;26900;26824;1200;91.3;0;0;0;0;3.6;0;1;22;0;0;0;0;50;2;0;201.9;1;0;0;2080;0
22/05/2019;26900;26824;1200;89.3;0;0;0;0;0;0;1;22;0;0;0;0;50;2;0;184.9;1;0;0;2080;0
29/05/2019;27500;27411;1200;91.3;0;0;0;0;3.6;4.1;2;22;0;0;0;0;50;2;0;214.4;1;0;0;2080;0
24/05/2019;29500;29128;1200;120.4;0;0;0;0;3.2;3.4;3;24;0;0;0;0;41;4;0;234;1;0;0;2080;0
17/05/2019;25900;25736;1200;103.2;0;0;0;0;3.1;10.4;1;8;0;0;0;0;27;2;0;753;1;0;0;2080;0
06/07/2019;32900;32889;1200;121.4;0;0;0;0;3.2;3.4;2;16;0;0;0;0;41;4;0;239;1;0;0;2080;0
18/07/2019;26900;26886;1200;92.2;0;0;0;0;3.6;5.4;3;22;0;0;0;0;49;2;0;192.9;1;0;0;2080;0
23/08/2019;33500;33500;1200;123.8;0;0;0;0;3.2;3.4;3;24;0;0;0;0;41;4;0;237;1;0;0;2080;0
28/08/2019;29800;29623;1200;120.4;0;0;0;0;3.5;3.4;2;24;0;0;0;0;41;4;0;234;1;0;0;2080;0
05/10/2019;28800;28343;1200;143.2;0;0;0;0;3.9;10.4;2;8;0;0;0;0;27;4;0;1044;1;0;0;2080;0
06/10/2019;29900;29897;1200;121.4;0;0;0;0;2.7;0;1;24;0;0;0;0;41;4;0;228;1;0;0;2080;0
29/09/2019;26700;26511;1200;92.1;0;0;0;0;3.5;5.4;1;22;0;0;0;0;49;2;0;193.9;1;0;0;2080;0
19/10/2019;26900;26900;1200;92.2;0;0;0;0;3.6;5.4;3;22;0;0;0;0;49;2;0;192.9;1;0;0;2080;0
28/09/2019;27300;27119;1200;90.6;0;0;0;0;5.4;4.1;2;22;0;0;0;0;50;2;0;209.1;1;0;0;2080;0
18/10/2019;29000;29000;1200;143.3;0;0;0;0;4.5;7.9;3;10;0;0;0;0;27;4;0;369.5;1;0;0;2080;0
12/10/2019;25900;25890;1200;94.7;0;0;0;0;3.5;4.6;2;22;0;0;0;0;50;2;0;331.8;1;0;0;2080;0
12/10/2019;26700;26668;1200;92.1;0;0;0;0;3.5;5.4;1;22;0;0;0;0;49;2;0;193.9;1;0;0;2080;0
13/10/2019;32900;32893;1200;121.4;0;0;0;0;4.8;3.4;3;16;0;0;0;0;41;4;0;241;1;0;0;2080;0
18/10/2019;32200;32177;1200;172.9;0;0;0;0;0;3.9;2;7;0;0;0;0;27;4;0;598.1;1;0;0;2080;0
13/11/2019;18500;18483;1200;55;0;0;0;0;3.7;0;1;28;0;0;0;0;63;2;0;292.3;1;0;0;2080;0
13/11/2019;18500;18379;1200;55;0;0;0;0;3.6;0;1;28;0;0;0;0;63;2;0;292.3;1;1;0;2080;0
14/11/2019;19500;19497;1200;54.8;0;0;0;0;3.7;0;1;28;0;0;0;0;63;2;0;292.3;1;0;0;2080;0
03/11/2019;29000;28982;1200;143.3;0;0;0;0;6;7.9;2;10;0;0;0;0;27;4;0;374;1;0;0;2080;0
17/11/2019;27500;27483;1200;91;0;0;0;0;3.4;5.4;2;22;0;0;0;0;49;2;0;198;1;0;0;2080;0
23/11/2019;27600;27500;1200;92.2;0;0;0;0;3.6;5.4;3;22;0;0;0;0;49;2;0;193.6;1;0;0;2080;0
08/12/2019;26900;26894;1200;92.6;0;0;0;0;5.8;5.4;1;22;0;0;0;0;49;2;0;198.6;1;0;0;2080;0
05/12/2019;32800;32792;1200;119.8;0;0;0;0;3.2;3.4;3;16;0;0;0;0;41;4;0;238;1;0;0;2080;0
13/12/2019;18900;18892;1200;54.8;0;0;0;0;3.6;0;1;28;0;0;0;0;63;2;0;292.3;1;0;0;2080;0
19/12/2019;18500;18497;1200;53.8;0;0;0;0;3.8;0;1;28;0;0;0;0;63;2;0;292.3;1;0;0;2080;0
19/12/2019;18500;18500;1200;53.6;0;0;0;0;3.8;0;1;28;0;0;0;0;63;2;0;292.3;1;0;0;2080;0
20/12/2019;18500;18492;1200;53.6;0;0;0;0;3.7;0;1;28;0;0;0;0;63;2;0;292.3;1;1;0;2080;0
18/12/2019;18500;18489;1200;54;0;0;0;0;4.5;0;1;28;0;0;0;0;63;2;0;292.3;1;1;0;2080;0
20/12/2019;28500;28466;1200;143.3;0;0;0;0;6;7.9;2;10;0;0;0;0;27;4;0;374;1;0;0;2080;0
22/12/2019;26900;26889;1200;91.5;0;0;0;0;3.3;5.4;1;22;0;0;0;0;49;2;0;195.8;1;0;0;2080;0
11/01/2020;24900;24894;1200;94.8;0;0;0;0;3.6;4.6;2;22;0;0;0;0;51;2;0;327.7;1;0;0;2080;0
20/12/2019;29000;28843;1200;143.3;0;0;0;0;6;0;1;10;0;0;0;0;27;4;0;365.6;1;0;0;2080;0
21/12/2019;29600;29575;1200;143.3;0;0;0;0;4.5;7.9;2;10;0;0;0;0;27;4;0;408.2;1;0;0;2080;0
15/01/2020;29000;28980;1200;143.3;0;0;0;0;4.5;7.9;3;10;0;0;0;0;28;4;0;369.5;1;0;0;2080;0
19/12/2019;29000;28834;1200;140.5;0;0;0;0;4.5;7.9;3;10;0;0;0;0;27;4;0;363.6;1;0;0;2080;0
09/01/2020;29000;29000;1200;143.3;0;0;0;0;6;0;1;10;0;0;0;0;28;4;0;403.8;1;0;0;2080;0
01/02/2020;25300;25270;1200;86.7;0;0;0;0;3.2;3.4;2;16;0;0;0;0;42;2;0;177;1;0;0;2080;0
29/02/2020;27500;27494;1200;90.9;0;0;0;0;3.7;5.4;3;22;0;0;0;0;50;2;0;194.3;1;1;0;2080;0
19/01/2014;15677;14134;1200;93.8;0;0;0;0;0;10.8;2;9;0;0;0;0;38;2;0;282;0.89;0;0;3000;0
07/02/2014;28000;27610;1200;118.3;0;0;0;0;10.1;9.9;3;37;0;0;0;1;8;3;1;118.6;1;0;0;3000;0
07/02/2014;13684;13684;1200;77.7;0;0;0;0;14.1;4.8;3;12;0;0;0;0;41;2;0;315;1;0;0;3000;0
08/02/2014;24500;22050;1200;105.9;0;0;0;0;0;4.8;2;12;0;0;0;0;8;2;0;229;1;0;0;3000;0
09/02/2014;16850;16788;1223;63.6;0;0;0;0;7;6.7;3;20;0;0;0;1;9;2;1;59;1;0;0;3000;0
16/02/2014;18250;18207;1200;85;0;0;0;0;0;0;1;12;0;0;0;0;8;2;0;193;1;0;0;3000;0
16/02/2014;27500;26871;1200;142.6;0;0;0;0;0;19.7;2;8;0;0;0;0;11;3;0;349.3;1;0;1;3000;0
22/02/2014;21000;20977;1200;86.7;0;0;0;0;7.4;9.8;2;19;0;0;0;1;9;2;0;121;1;0;0;3000;0
23/02/2014;15132;14551;1200;85.1;0;0;0;20.5;12;0;2;3;0;0;0;0;61;2;0;116;1;0;0;3000;0
26/02/2014;12250;12250;1200;90.4;0;0;0;0;0;8.5;2;12;0;0;0;0;36;2;0;261;1;0;0;3000;0
05/03/2014;22200;22191;1200;100.7;0;0;0;0;7.3;7;3;17;1;0;0;1;10;2;0;204;1;0;0;3000;0
05/03/2014;11600;11589;1200;72.4;0;0;0;0;0;6;2;6;0;0;0;0;36;2;0;200;1.22;0;0;3000;0
09/03/2014;21300;20988;1200;103.9;0;0;0;0;0;18;2;6;0;0;0;0;12;2;0;200;1;0;0;3000;0
22/02/2014;12469;11763;1200;47.9;0;0;7.8;0;5.9;5.2;2;8;1;0;0;1;64;2;0;79;1;0;0;3000;0
16/03/2014;11000;10961;1200;50;0;0;0;35.5;11.7;0;1;5;0;0;0;0;72;2;0;97;1;0;1;3000;0
26/03/2014;18144;17351;1200;83.1;0;0;10.4;0;24;8.4;3;3;0;1;0;0;69;2;0;256;1;0;0;3000;0
09/03/2014;16379;15983;1200;91.4;0;0;0;0;0;6.3;1;6;0;0;0;0;35;2;0;260;1;0;0;3000;0
05/04/2014;14617;14193;1200;86.3;0;0;0;0;16.6;4;2;6;0;0;0;0;43;2;0;318;1;0;0;3000;0
10/04/2014;13000;13000;1223;58.2;0;0;0;0;17.4;13.5;3;12;1;0;0;1;12;2;0;111;1;0;0;3000;0
10/04/2014;17900;17889;1200;94;0;0;0;37.5;6.9;5.3;2;3;0;0;0;0;67;2;0;257;0.86;0;0;3000;0
03/04/2014;12700;12700;1200;90.4;0;0;0;0;0;8.5;3;12;0;0;0;0;36;2;0;261;1;0;1;3000;0
03/04/2014;8800;8800;1200;59.3;0;0;0;0;0;11.6;1;12;0;0;0;0;36;2;0;179;1.04;0;1;3000;0
15/04/2014;10700;10700;1200;78.2;0;0;0;0;14;4;2;6;0;0;0;0;43;2;0;288;1;0;0;3000;0
11/04/2014;20000;20000;1200;103.2;0;0;0;0;7.3;11.9;5;20;0;0;0;0;7;2;1;162;1;0;1;3000;0
17/04/2014;16600;16400;1200;116.8;0;116.8;79.4;0;11;19.9;3;4;1;0;0;1;56;2;0;334.2;1;0;1;3000;0
18/04/2014;25300;24956;1200;116.3;0;0;0;0;8.5;9.7;2;7;0;0;0;0;10;3;0;268.3;1;0;0;3000;0
02/05/2014;9100;9048;1200;57.9;0;0;0;0;0;11.6;2;12;0;0;0;0;35;2;0;155;1;0;1;3000;0
17/05/2014;24295;21932;1200;99.9;0;0;0;0;0;4.8;2;8;0;0;0;0;9;2;0;289;1;0;0;3000;0
17/05/2014;15501;14202;1200;72.4;0;0;0;0;0;6;3;6;0;0;0;0;36;2;0;200;1.22;0;0;3000;0
18/05/2014;14250;14245;1200;92.7;0;0;0;0;0;6;3;6;0;0;0;0;36;2;0;250;1.22;0;0;3000;0
02/06/2014;22000;21882;1200;119.7;0;0;0;29.5;0;8.6;2;2;0;0;0;0;52;2;0;330.7;1;0;0;3000;0
02/06/2014;14000;13835;1200;85.4;0;0;0;0;16.6;4.8;2;12;0;0;0;0;41;2;0;315;1;0;0;3000;0
05/06/2014;23000;22979;1200;97.5;0;0;0;0;8.2;9.6;2;37;0;0;0;1;8;3;1;100.8;1;0;0;3000;0
05/07/2014;18994;16754;1200;93.4;0;0;0;31.5;20.8;6.4;2;18;0;0;0;0;38;2;0;296;1;0;0;3000;0
19/07/2014;15600;15575;1200;92.7;0;0;0;0;0;6;3;6;0;0;0;0;36;2;0;250;1.22;0;0;3000;0
24/07/2014;15600;15208;1200;90.4;0;0;0;0;15;8.8;3;12;0;0;0;0;34;2;0;176;0.98;0;0;3000;0
27/07/2014;20600;20001;1200;85.2;0;0;0;0;8.5;9.9;6;37;0;0;0;1;8;3;1;90;1;0;0;3000;0
01/08/2014;21700;21451;1200;89.4;0;0;0;0;7.1;8.7;2;7;0;0;0;0;10;2;0;216.5;1;0;0;3000;0
07/08/2014;19000;18986;1200;134;0;0;0;38.6;0;6.5;2;3;0;0;0;0;51;2;0;195;0.98;0;0;3000;0
07/08/2014;21400;21348;1223;83.7;0;0;0;0;7.1;10.6;3;20;0;0;0;1;9;2;1;73;1;0;0;3000;0
10/08/2014;12400;12400;1223;54.8;0;0;0;0;17.7;13.5;3;12;1;0;0;1;12;2;0;108;1;0;1;3000;0
24/08/2014;15550;15485;1200;66.9;0;0;0;0;0;0;1;17;0;0;0;1;10;2;0;125;1;0;0;3000;0
31/08/2014;24500;24493;1200;100.4;0;0;0;0;6.7;9.1;3;20;0;0;0;1;7;2;0;203;1;0;0;3000;0
